JENIS,NOFAKTUR,TGL,NOSO,TUTUPSO,JATUHTEMPO,KODECUSTOMER,NAMACUSTOMER,ALAMATCUSTOMER,KODESALESMAN,NAMASALESMAN,KODEGUDANG,NAMAGUDANG,KODEBARANG,NAMABARANG,QTY,HARGAJUAL,SATUANKECIL,PDISCOUNTITEM,PDISCOUNTITEM2,PDISCOUNTITEM3,DISCOUNTITEM,NETTO,KETERANGAN,KODESUPLIER,NAMASUPLIER
JUAL,261.002.240,24/02/2026 0:00,2602230649,T,,J.136,HENDRA,KANTOR PEMASARAN TKI 3,R,SIMON QIRENE,1,GUDANG BAIK,2100068,Adler Primer Surfacer EP 1050  2 LITER SET,24.00,"205,000.00",KL,10.00,0.00,0.00,"492,000.00","4,428,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.241,24/02/2026 0:00,2602230623,T,,K.406,OPTIMA,JL.SASTRA NO.2,L,RUDI *,1,GUDANG BAIK,2101917,Meiji Epoxy Filler White 1 LTR SET,2.00,"76,000.00",KL,10.00,0.00,0.00,"15,200.00","136,800.00",,1,"INDOWIRA, PT"
JUAL,261.002.242,24/02/2026 0:00,2602230620,T,,L.428,DERISYA INTERIOR U/P.UJANG RUS,KAMP.CUKANG KAWUNG NO.33 DS.PAKUHAJI NGAMPRAH KETUA RT.04/05,L,RUDI *,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,6.00,"103,000.00",GLN,5.00,0.00,0.00,"30,900.00","587,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.243,24/02/2026 0:00,2602230644,T,,C.408,LANGGENG CEMERLANG,JL.GADOBANGKONG NO.2 CIMAHI,R,SIMON QIRENE,1,GUDANG BAIK,2101917,Meiji Epoxy Filler White 1 LTR SET,11.00,"76,000.00",KL,7.50,0.00,0.00,"62,700.00","773,300.00",,1,"INDOWIRA, PT"
JUAL,261.002.244,24/02/2026 0:00,2602230645,T,,U.264,BINTANG ABADI,JL.RAYA LEMBANG NO.241,U,GANIS,1,GUDANG BAIK,2102076,Meiji Zinc Chromate Primer  5 KG,12.00,"225,000.00",GLN,7.50,0.00,0.00,"202,500.00","2,497,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.244,24/02/2026 0:00,2602230645,T,,U.264,BINTANG ABADI,JL.RAYA LEMBANG NO.241,U,GANIS,1,GUDANG BAIK,2102079,Meiji Zinc Chromate Primer Grey 5 KG,3.00,"225,000.00",GLN,7.50,0.00,0.00,"50,625.00","624,375.00",,1,"INDOWIRA, PT"
JUAL,261.002.244,24/02/2026 0:00,2602230645,T,,U.264,BINTANG ABADI,JL.RAYA LEMBANG NO.241,U,GANIS,1,GUDANG BAIK,2102064,Meiji Zinc Chromate Primer Grey 1 KG,12.00,"51,000.00",KL,7.50,0.00,0.00,"45,900.00","566,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.244,24/02/2026 0:00,2602230645,T,,U.264,BINTANG ABADI,JL.RAYA LEMBANG NO.241,U,GANIS,1,GUDANG BAIK,2104073,Tawon Kembang Meni Kayu & Besi 0.8 KG,12.00,"40,000.00",KL,7.50,0.00,0.00,"36,000.00","444,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.245,24/02/2026 0:00,2602230626,T,,B.213,PARAHYANGAN,JL.MELONG  ASIH 49,U,GANIS,1,GUDANG BAIK,2102069,Meiji Zinc Chromate Primer Grey 20 KG,1.00,"825,000.00",PL,7.50,0.00,0.00,"61,875.00","763,125.00",,1,"INDOWIRA, PT"
JUAL,261.002.246,24/02/2026 0:00,2602230646,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,8.00,"83,000.00",GL,7.50,0.00,0.00,"49,800.00","614,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.246,24/02/2026 0:00,2602230646,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2103818,Shintex Cat Genteng 315 Side Gr 4KG,2.00,"185,000.00",GLN,7.50,0.00,0.00,"27,750.00","342,250.00",,1,"INDOWIRA, PT"
JUAL,261.002.246,24/02/2026 0:00,2602230646,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2103831,Shintex Cat Genteng Sp 311 Special 20 KG,1.00,"1,100,000.00",PL,7.50,0.00,0.00,"82,500.00","1,017,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.247,24/02/2026 0:00,2602230632,T,,C.602,BERKAH,PESANTREN 195/96,C,YONATHAN,1,GUDANG BAIK,2104113,Wiratex Wall Paint 806 Cream 25 KG,2.00,"390,000.00",PL,7.50,0.00,0.00,"58,500.00","721,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.247,24/02/2026 0:00,2602230632,T,,C.602,BERKAH,PESANTREN 195/96,C,YONATHAN,1,GUDANG BAIK,2104119,Wiratex Wall Paint 820 Apple W 25 KG,2.00,"390,000.00",PL,7.50,0.00,0.00,"58,500.00","721,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.247,24/02/2026 0:00,2602230632,T,,C.602,BERKAH,PESANTREN 195/96,C,YONATHAN,1,GUDANG BAIK,2104115,Wiratex Wall Paint 809 Jonquil 25 KG,2.00,"390,000.00",PL,7.50,0.00,0.00,"58,500.00","721,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.249,24/02/2026 0:00,2602240665,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2103989,Shintex Wall Paint Super White 25 KG,2.00,"510,000.00",PL,10.00,0.00,0.00,"102,000.00","918,000.00",ZUHROH - K/GUDANG 4,1,"INDOWIRA, PT"
JUAL,261.002.251,24/02/2026 0:00,2602240669,T,,D.131,SINAR MAS,TKI III D4 NO.17,D,WILLY,1,GUDANG BAIK,2104187,Wiratex Wall Paint 852 5KG,8.00,"83,000.00",GL,7.50,0.00,0.00,"49,800.00","614,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.252,24/02/2026 0:00,2602230640,T,,J.518,ANGGA STUDIO,KP.BOJONG HALEUANG NO.80 RT.03 RW.01 KEC.SAGULING,J,FRANSISKUS,1,GUDANG BAIK,2400159,Crystal Coat Thinner For Metal 1LITER,1.00,"52,500.00",KL,0.00,0.00,0.00,0.00,"52,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.252,24/02/2026 0:00,2602230640,T,,J.518,ANGGA STUDIO,KP.BOJONG HALEUANG NO.80 RT.03 RW.01 KEC.SAGULING,J,FRANSISKUS,1,GUDANG BAIK,2400314,Crystal Coat For Metal Rose Gold 2 1LT,1.00,"716,000.00",KL,0.00,0.00,0.00,0.00,"716,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.253,24/02/2026 0:00,2602240670,T,,J.518,ANGGA STUDIO,KP.BOJONG HALEUANG NO.80 RT.03 RW.01 KEC.SAGULING,J,FRANSISKUS,1,GUDANG BAIK,2101416,Crystal Coat Thinner  1 LITER,1.00,"51,000.00",KL,0.00,0.00,0.00,0.00,"51,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.253,24/02/2026 0:00,2602240670,T,,J.518,ANGGA STUDIO,KP.BOJONG HALEUANG NO.80 RT.03 RW.01 KEC.SAGULING,J,FRANSISKUS,1,GUDANG BAIK,2101387,Crystal Coat Clear Gloss  1 LITER,1.00,"657,000.00",KL,0.00,0.00,0.00,0.00,"657,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.259,24/02/2026 0:00,2602120373,T,,G.217,PALEMBANG,JL.SUTAATMAJA PASAR INPRES SUBANG,G,JULIANTO,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,6.00,"288,000.00",PAIL,7.50,0.00,0.00,"129,600.00","1,598,400.00",,1,"INDOWIRA, PT"
JUAL,261.002.259,24/02/2026 0:00,2602120373,T,,G.217,PALEMBANG,JL.SUTAATMAJA PASAR INPRES SUBANG,G,JULIANTO,1,GUDANG BAIK,2200207,Kingkong Wall Paint Special 521 Meadow 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.002.259,24/02/2026 0:00,2602120373,T,,G.217,PALEMBANG,JL.SUTAATMAJA PASAR INPRES SUBANG,G,JULIANTO,1,GUDANG BAIK,2200214,Kingkong Wall Paint Special 519 Bahama 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.002.260,24/02/2026 0:00,2602110328,T,,GF.101,LANGGENG QUICK,JL.RAYA KESAMBI DEPAN MASJID KESAMBI DESA KADUNG WUNGU KEC.ANJATAN IND,G,JULIANTO,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,33.00,"76,000.00",KL,7.50,0.00,0.00,"188,100.00","2,319,900.00",,1,"INDOWIRA, PT"
JUAL,261.002.260,24/02/2026 0:00,2602110328,T,,GF.101,LANGGENG QUICK,JL.RAYA KESAMBI DEPAN MASJID KESAMBI DESA KADUNG WUNGU KEC.ANJATAN IND,G,JULIANTO,1,GUDANG BAIK,2101916,Meiji Epoxy Filler Black 1 LTR SET,11.00,"76,000.00",KL,7.50,0.00,0.00,"62,700.00","773,300.00",,1,"INDOWIRA, PT"
JUAL,261.002.261,24/02/2026 0:00,2602060185,T,,GA.101,TB.PUTRA MANDIRI,JL.PALASARI 1 CIATER SUBANG,G,JULIANTO,1,GUDANG BAIK,2104157,Wiratex Wall Paint 806 Cream 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.261,24/02/2026 0:00,2602060185,T,,GA.101,TB.PUTRA MANDIRI,JL.PALASARI 1 CIATER SUBANG,G,JULIANTO,1,GUDANG BAIK,2104174,Wiratex Wall Paint 833 Mellow 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.261,24/02/2026 0:00,2602060185,T,,GA.101,TB.PUTRA MANDIRI,JL.PALASARI 1 CIATER SUBANG,G,JULIANTO,1,GUDANG BAIK,2104170,Wiratex Wall Paint 829 Deep Pi 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.261,24/02/2026 0:00,2602060185,T,,GA.101,TB.PUTRA MANDIRI,JL.PALASARI 1 CIATER SUBANG,G,JULIANTO,1,GUDANG BAIK,2104158,Wiratex Wall Paint 807 Ice Ber 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.261,24/02/2026 0:00,2602060185,T,,GA.101,TB.PUTRA MANDIRI,JL.PALASARI 1 CIATER SUBANG,G,JULIANTO,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,44.00,"83,000.00",GL,7.50,0.00,0.00,"273,900.00","3,378,100.00",,1,"INDOWIRA, PT"
JUAL,261.002.262,24/02/2026 0:00,2602110343,T,,G.163,PELITA,HAURGEULIS,G,JULIANTO,1,GUDANG BAIK,2102061,Meiji Zinc Chromate Primer  1 KG,24.00,"51,000.00",KL,7.50,0.00,0.00,"91,800.00","1,132,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.263,24/02/2026 0:00,2602230607,T,,GA.16,TB.MUSTIKA BANGUNAN,JL.RY.GARDU SAYANG CISAUK - SUBANG TLP :,G,JULIANTO,1,GUDANG BAIK,2101591,Kingkong Cat Genteng 712 White 4 KG,12.00,"198,000.00",GLN,7.50,0.00,0.00,"178,200.00","2,197,800.00",,1,"INDOWIRA, PT"
JUAL,261.002.263,24/02/2026 0:00,2602230607,T,,GA.16,TB.MUSTIKA BANGUNAN,JL.RY.GARDU SAYANG CISAUK - SUBANG TLP :,G,JULIANTO,1,GUDANG BAIK,2101589,Kingkong Cat Genteng 710 Willow 4 KG,4.00,"198,000.00",GLN,7.50,0.00,0.00,"59,400.00","732,600.00",,1,"INDOWIRA, PT"
JUAL,261.002.263,24/02/2026 0:00,2602230607,T,,GA.16,TB.MUSTIKA BANGUNAN,JL.RY.GARDU SAYANG CISAUK - SUBANG TLP :,G,JULIANTO,1,GUDANG BAIK,2101588,Kingkong Cat Genteng 709 Coffee 4 KG,4.00,"198,000.00",GLN,7.50,0.00,0.00,"59,400.00","732,600.00",,1,"INDOWIRA, PT"
JUAL,261.002.263,24/02/2026 0:00,2602230607,T,,GA.16,TB.MUSTIKA BANGUNAN,JL.RY.GARDU SAYANG CISAUK - SUBANG TLP :,G,JULIANTO,1,GUDANG BAIK,2101590,Kingkong Cat Genteng 711 Special 4 KG,4.00,"198,000.00",GLN,7.50,0.00,0.00,"59,400.00","732,600.00",,1,"INDOWIRA, PT"
JUAL,261.002.263,24/02/2026 0:00,2602230607,T,,GA.16,TB.MUSTIKA BANGUNAN,JL.RY.GARDU SAYANG CISAUK - SUBANG TLP :,G,JULIANTO,1,GUDANG BAIK,2101583,Kingkong Cat Genteng 703 Chocola 4 KG,4.00,"198,000.00",GLN,7.50,0.00,0.00,"59,400.00","732,600.00",,1,"INDOWIRA, PT"
JUAL,261.002.263,24/02/2026 0:00,2602230607,T,,GA.16,TB.MUSTIKA BANGUNAN,JL.RY.GARDU SAYANG CISAUK - SUBANG TLP :,G,JULIANTO,1,GUDANG BAIK,2101587,Kingkong Cat Genteng 708 Tile Re 4 KG,8.00,"198,000.00",GLN,7.50,0.00,0.00,"118,800.00","1,465,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103892,Shintex Wall Paint 9111 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103891,Shintex Wall paint 9110 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103918,Shintex Wall Paint Black 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103882,Shintex Wall Paint 9101 Orange 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103883,Shintex Wall Paint 9102 Yellow 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103896,Shintex Wall Paint 914 Lake Bl 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103906,Shintex Wall Paint 943 Sunshin 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103873,Shintex Wall Paint BS4053 Prim 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2103894,Shintex Wall Paint 9114 Rosy Brown 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.264,24/02/2026 0:00,2602180500,T,,G.184,SUBUR,RAYA 26 ERETAN,G,JULIANTO,1,GUDANG BAIK,2104046,Shintex Wall Paint Warna Khusus A Kuning Muda 1KG,12.00,"32,000.00",KL,7.50,0.00,0.00,"28,800.00","355,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.265,24/02/2026 0:00,2602240671,T,,G.197,SUMBER ALAM II,PAMANUKAN,G,JULIANTO,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,3.00,"288,000.00",PAIL,7.50,0.00,0.00,"64,800.00","799,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.265,24/02/2026 0:00,2602240671,T,,G.197,SUMBER ALAM II,PAMANUKAN,G,JULIANTO,1,GUDANG BAIK,2104042,Shintex Wall Paint Super White 5KG,4.00,"110,000.00",GLN,7.50,0.00,0.00,"33,000.00","407,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.265,24/02/2026 0:00,2602240671,T,,G.197,SUMBER ALAM II,PAMANUKAN,G,JULIANTO,1,GUDANG BAIK,2200139,Kingkong Wall Paint Super White 4.5Kg,8.00,"76,000.00",GLN,7.50,0.00,0.00,"45,600.00","562,400.00",,1,"INDOWIRA, PT"
JUAL,261.002.265,24/02/2026 0:00,2602240671,T,,G.197,SUMBER ALAM II,PAMANUKAN,G,JULIANTO,1,GUDANG BAIK,2103835,Shintex Cat Genteng Sp 306 Tropic 4 KG,4.00,"231,000.00",GLN,7.50,0.00,0.00,"69,300.00","854,700.00",,1,"INDOWIRA, PT"
JUAL,261.002.265,24/02/2026 0:00,2602240671,T,,G.197,SUMBER ALAM II,PAMANUKAN,G,JULIANTO,1,GUDANG BAIK,2103830,Shintex Cat Genteng Sp 306 Tropic 20 KG,1.00,"1,100,000.00",PL,7.50,0.00,0.00,"82,500.00","1,017,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.266,24/02/2026 0:00,2602230628,T,,GF.101,LANGGENG QUICK,JL.RAYA KESAMBI DEPAN MASJID KESAMBI DESA KADUNG WUNGU KEC.ANJATAN IND,G,JULIANTO,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,66.00,"76,000.00",KL,7.50,0.00,0.00,"376,200.00","4,639,800.00",,1,"INDOWIRA, PT"
JUAL,261.002.266,24/02/2026 0:00,2602230628,T,,GF.101,LANGGENG QUICK,JL.RAYA KESAMBI DEPAN MASJID KESAMBI DESA KADUNG WUNGU KEC.ANJATAN IND,G,JULIANTO,1,GUDANG BAIK,2101913,Meiji Epoxy Filler  0.25 LTR SET,22.00,"26,500.00",KL,7.50,0.00,0.00,"43,725.00","539,275.00",,1,"INDOWIRA, PT"
JUAL,261.002.267,24/02/2026 0:00,2602090231,T,,G.152,METRO JAYA,PASAR BARU 10 SUBANG,G,JULIANTO,1,GUDANG BAIK,2200342,Kingkong Wall Paint 124 Blue La 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.002.267,24/02/2026 0:00,2602090231,T,,G.152,METRO JAYA,PASAR BARU 10 SUBANG,G,JULIANTO,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,3.00,"288,000.00",PAIL,7.50,0.00,0.00,"64,800.00","799,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.267,24/02/2026 0:00,2602090231,T,,G.152,METRO JAYA,PASAR BARU 10 SUBANG,G,JULIANTO,1,GUDANG BAIK,2300026,Kingkong Wall Paint 129 River Stone 4.5KG,8.00,"76,000.00",GLN,7.50,0.00,0.00,"45,600.00","562,400.00",,1,"INDOWIRA, PT"
JUAL,261.002.273,24/02/2026 0:00,2602240689,T,,D.427,TRI JAYA STEEL,JL.MELONG BLOK SUKARINTIH NO.17 RT.04 RW.05 MELONG CIMAHI SELATAN,D,WILLY,1,GUDANG BAIK,2105295,ALFA ZINC CHROMATE PRIMER BLACK 20KG,2.00,"720,000.00",PAIL,7.50,0.00,0.00,"108,000.00","1,332,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.274,24/02/2026 0:00,2602240676,T,,G.143,LAKSANA JAYA,PRAPATAN LANGKANG - LANCAR LANGKAP CIKARANG,G,JULIANTO,1,GUDANG BAIK,2200139,Kingkong Wall Paint Super White 4.5Kg,20.00,"76,000.00",GLN,7.50,0.00,0.00,"114,000.00","1,406,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.275,24/02/2026 0:00,2602240683,T,,G.223,HARAPAN BARU,RAYA BARAT PURWAKARTA,G,JULIANTO,1,GUDANG BAIK,2200339,Kingkong Wall Paint 119 Canary 18KG,7.00,"288,000.00",PAIL,7.50,0.00,0.00,"151,200.00","1,864,800.00",,1,"INDOWIRA, PT"
JUAL,261.002.277,24/02/2026 0:00,2602230639,T,,G.223,HARAPAN BARU,RAYA BARAT PURWAKARTA,G,JULIANTO,1,GUDANG BAIK,2300050,Kingkong Wall Paint 104 Cream 4.5KG,4.00,"76,000.00",GLN,7.50,0.00,0.00,"22,800.00","281,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.277,24/02/2026 0:00,2602230639,T,,G.223,HARAPAN BARU,RAYA BARAT PURWAKARTA,G,JULIANTO,1,GUDANG BAIK,2200341,Kingkong WAll Paint 105 Chiffon 4.5KG,4.00,"76,000.00",GLN,7.50,0.00,0.00,"22,800.00","281,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.277,24/02/2026 0:00,2602230639,T,,G.223,HARAPAN BARU,RAYA BARAT PURWAKARTA,G,JULIANTO,1,GUDANG BAIK,2200139,Kingkong Wall Paint Super White 4.5Kg,4.00,"76,000.00",GLN,7.50,0.00,0.00,"22,800.00","281,200.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2300315,Shintex Base A 25KG,5.00,"485,000.00",PAIL,12.50,0.00,0.00,"303,125.00","2,121,875.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2300317,Shintex Base B 25KG,2.00,"440,000.00",PAIL,12.50,0.00,0.00,"110,000.00","770,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2300319,Shintex Base C 25KG,2.00,"350,000.00",PAIL,12.50,0.00,0.00,"87,500.00","612,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2300314,Shintex Base A 5KG,12.00,"103,000.00",GLN,12.50,0.00,0.00,"154,500.00","1,081,500.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2300316,Shintex Base B 5KG,8.00,"93,000.00",GLN,12.50,0.00,0.00,"93,000.00","651,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2300318,Shintex Base C 5KG,8.00,"77,000.00",GLN,12.50,0.00,0.00,"77,000.00","539,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2100230,Attaboy Colorant White XT 1 LITER,2.00,"411,000.00",KL,0.00,0.00,0.00,0.00,"822,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2100231,Attaboy Colorant Yellow KS 1 LITER,2.00,"400,000.00",KL,0.00,0.00,0.00,0.00,"800,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.278,24/02/2026 0:00,2602180534,T,,G.129,GUNUNG MAS,JL.TARUMA NEGARA ARAH TOL KRW BARAT,G,JULIANTO,1,GUDANG BAIK,2100225,Attaboy Colorant Red Oxide VT 1 LITER,1.00,"306,000.00",KL,0.00,0.00,0.00,0.00,"306,000.00",,1,"INDOWIRA, PT"
JUAL,261.002.279,24/02/2026 0:00,2602230647,T,,GB.23,TB.SKJ,JL.RAYA CITALANG TEGAL WARU PLERED PWK,G,JULIANTO,1,GUDANG BAIK,2104863,Shintex Wall Filler 4 KG,8.00,"52,000.00",GL,7.50,0.00,0.00,"31,200.00","384,800.00",,1,"INDOWIRA, PT"
JUAL,261.002.279,24/02/2026 0:00,2602230647,T,,GB.23,TB.SKJ,JL.RAYA CITALANG TEGAL WARU PLERED PWK,G,JULIANTO,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,36.00,"103,000.00",GLN,5.00,0.00,0.00,"185,400.00","3,522,600.00",,1,"INDOWIRA, PT"
JUAL,261.002.280,24/02/2026 0:00,2601210513,T,,GD.4,TB.AGUNG JAYA,PERUM CITRA KEBUN MAS BLOK H10 NO.11 DPN,G,JULIANTO,1,GUDANG BAIK,2104960,Protar Raston CK 1 KG,12.00,"46,000.00",KLG,7.50,0.00,0.00,"41,400.00","510,600.00",,1,"INDOWIRA, PT"
JUAL,262.000.250,24/02/2026 0:00,2602180494,T,,D.231,BANGUN BERKAT SAUDARA(PD.DEWI),JL.PUNGKUR 89,D,WILLY,1,GUDANG BAIK,2104955,Bonus Sarung,3.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.251,24/02/2026 0:00,2602240659,T,,D.231,BANGUN BERKAT SAUDARA(PD.DEWI),JL.PUNGKUR 89,D,WILLY,1,GUDANG BAIK,2104955,Bonus Sarung,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.252,24/02/2026 0:00,2602230641,T,,C.322,CV. BERKAT TANAH MAKMUR,BATUNUNGGAL INDAH I NO.26,C,YONATHAN,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.253,24/02/2026 0:00,2602230625,T,,J.303,ASTA ARTHA/DIRGANTARA YUDHA,JL.KOPO JAYA II NO.13A,J,FRANSISKUS,1,GUDANG BAIK,2104955,Bonus Sarung,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.254,24/02/2026 0:00,2602230622,T,,J.611,SINAR WARNA,MOH TOHA 250C,L,RUDI *,1,GUDANG BAIK,2104955,Bonus Sarung,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
